	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text	motherfile
13	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/014_2016112901.wav	302.8502947845805	13355698	322.9002947845805	14239903	013_2016112901	in the european union not with standing the generous numbers taken by particularly germany and sweden but not with standing and austria but not with sanding those numbers the sheer pressure of displacement in those countries i think this was the key	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
14	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/015_2016112901.wav	322.90031746031747	14239904	340.65031746031747	15022679	014_2016112901	i take away from the delegation visit in terms of practical points in relation to ira legislation and work again we are looking at resettlement and relocation but i think we were	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
15	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/016_2016112901.wav	340.6503401360544	15022680	356.30034013605444	15712845	015_2016112901	in a put in a very difficult context where we realise that we are doing a very minimal amount of practical work in relation to what is an enormous problem so	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
16	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/017_2016112901.wav	356.3003628117914	15712846	376.5503628117914	16605871	016_2016112901	it was a very sobering visit in that respect but there was a sense of urgency about the need to have a coherent relocation resettlement and coherent policy in relation to partnership so i think that was the urgency and the visit	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
17	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/018_2016112901.wav	376.55038548752833	16605872	401.80038548752833	17719397	017_2016112901	and of course we we built a better partnership with the ngos in the un through the delegation visit so for all of those reasons it was extremely useful for the delegation there were no breaks in the delegation visit was extremely intense from start to finish the budget committee budget control committee also accompanied us and also lain to jordan	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
18	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/019_2016112901.wav	401.80040816326533	17719398	421.7504081632653	18599193	018_2016112901	i think that was particularly useful in terms of thin tomes when there from the budget control committee and i think that was particularly useful in terms of understanding the eu contribution which is of course huge in this area in terms of ongoing aid	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
19	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/020_2016112901.wav	421.75043083900226	18599194	451.00043083900226	19889119	019_2016112901	to the region and of course we had the formal elements we visit parliament and got a very frank view from the lebanese parliament also what i was pleased that it was a comprehensive visit from not only lib but also the budget control committee to understand the level of aid which is now going in and we were very clear about that the eu is putting in a huge amount of aid into the region	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
20	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/021_2016112901.wav	451.0004535147392	19889120	468.7504535147392	20671895	020_2016112901	however the issues of numbers was very sill burring i am going to leave it there and ask i know there are to other members who were on the delegation and old ask them to make make a contribution the starting with frank and then tomes so frank if you want to go first please	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
21	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/022_2016112901.wav	468.7504761904762	20671896	485.2004761904762	21397341	021_2016112901	mr present thank cldethe introduction that you gave corresponds of course the general feeling of the delegation in my case it was was not the first time that i was that i was in that country to look at refugees even though the last time was couple of years ago and that was wile syria was still a state	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
22	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/023_2016112901.wav	485.20049886621314	21397342	501.95049886621314	22136017	022_2016112901	and while the refugee issue in lebanon was largely palestinian issue that has not gone away of course and on top of the palestinians whose numbers as you as you pointed out or are also somewhat somewhat in secure	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
23	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/024_2016112901.wav	501.95052154195014	22136018	522.8005215419502	23055503	023_2016112901	on top of those we now have syrian refugees to the tune of one one million formally registered with you an hcr but at the same time we know that the borders with wold syria are poorers they could not be anything else it sti only ist only land outlet that that lebanon has the is ready bord or being sealed	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
24	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/025_2016112901.wav	522.800544217687	23055504	550.950544217687	24296919	024_2016112901	and the precise inflow of people from syria and potentially also outflow so the flows on both direction is difficult to grass generally statistically looking at a situation where at least every every force human being present on the lebani soil and that is a country of ten thousand quecularmites just for compares and purposes that is one third of belgium that is not huge at least every fort	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
25	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/026_2016112901.wav	550.950566893424	24296920	570.4005668934241	25154665	025_2016112901	human being present on the sole of their countries of refugee probably that is more than that and string that this is that this is put on the education system water supply the energy grad waste evacuation and also also things was enormous the	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
26	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/027_2016112901.wav	570.400589569161	25154666	586.350589569161	25858061	026_2016112901	when we would there there was the additional difficulty and that made well a situation sort of more urgent and lebelan was still struggling with with getting its its institutional architecture back into shape	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
27	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/028_2016112901.wav	586.350612244898	25858062	602.8006122448979	26583507	027_2016112901	mr president that that as happened now which is at least a good thing on the basis of a broad based coalition which allow them to first elect or president and then also to designate the prime minister it was in the process of forming a government which is a tedious business in lebanon because his said well	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
28	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/029_2016112901.wav	602.8006349206349	26583508	627.650634920635	27679393	028_2016112901	it is struggling with the religious realities of the country which we know on which mean that this has to be strictly quote had according to faith and and afaluation but eventually it will work out at supposed before the end of the year so at least there is that element because if if there is would just have to bear in mind that with the exception of syria there is only one neighbouring country that is accessible	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
29	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/030_2016112901.wav	627.6506575963718	27679394	652.3006575963719	28766459	029_2016112901	that is one hundred killer meters across the sea and that call cyprus so in case this country blows up and my other lebanese sources tell me that many of the lebanese christians in case something dramatic append are also essentially sitting on pack backs because they would not be willing to take what would then probably happen if the country imploded exploded or otherwise	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
30	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/031_2016112901.wav	652.3006802721088	28766460	674.2506802721089	29734455	030_2016112901	the got totally derailed the the main issue of course is the one in which we now want to want to interact with this country it is obvious that the logical thing that they would expect is not only a lot of money they also expect a lot of money which by the way is difficult to provide for a very simple reason that lebanon has not voted	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
31	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/032_2016112901.wav	674.2507029478458	29734456	702.1007029478458	30962641	031_2016112901	a former budget for for quite a while much due to the same reason to the same reasons that presided over the absence of president prime minister and so on so the sort of budget aid that we would readyly give in other circumstances is more difficult to channel in this case but the fact of the matter is beyond every sort of budget at which is necessary we would ideally be able to take off the back of the lebanese	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
32	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/033_2016112901.wav	702.1007256235828	30962642	728.0507256235828	32107037	032_2016112901	refugees in numbers hugely sapperior to what we are currently taking hugely s period to what we are currently taking mean the families that we have seen who are preparing to go to france to no way to other places those at those or individual cases and in fact lebanon would look at a few hundred zero to be sort of taken over by us	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
33	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/034_2016112901.wav	728.0507482993197	32107038	743.8007482993197	32801613	033_2016112901	which is not which is not on the european agendas for all for all the good and the bad reasons that we know i am one of those who believe no conclude on that that there is no refugee risk from turkey and my longer	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
34	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/035_2016112901.wav	743.8007709750567	32801614	763.6507709750567	33676999	034_2016112901	not only because president erdogan absolutely needs refugees in the millions conservative sony arrobs to superseed the kurdish population in the south east of the country that is the lets the policy that is the practice have been there in the meantime to also to also witness what is happening there is relatively frightening but also relatively obvious to the sein	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
35	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/036_2016112901.wav	763.6507936507936	33677000	791.5007936507936	34905185	035_2016112901	but there is going to be there is going to be a lebon on issue if something dramatic happens to the country so i would i would really wish that once the institutional set up is complete again which is going to be a matter of weeks now if not of days and an optimistic scenario we would really be able to engage with them in a much more incisive manner that has been the case until now and that we would also be able to to at least send them signs that we are willing to dramatically increase	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
36	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/037_2016112901.wav	791.5008163265306	34905186	812.9508163265306	35851131	036_2016112901	the numbers of people that were willing to take over because if we do not and supposing that the syrian war is not going to end any time son and i seriously supposed that that is not going to end any time soon the strains on lebanon are not going to go away and even with a functioning half functioning institutional architecture of the state	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
37	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/038_2016112901.wav	812.9508390022676	35851132	830.5008390022675	36625087	037_2016112901	pre the situation remains extremely fragile and and volatile and could blow up in our faces and of course in theirs first an it is very difficult it	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
38	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/039_2016112901.wav	830.5008616780045	36625088	854.2508616780045	37672463	038_2016112901	is some up the situation of such a tiny country under this kinder pressure but you did it extremely well and i find it s emotionally difficult when you get there to see such a tiny state dealing wit so storically with three levels of pressure the syrian immigration was already massive palestinian refugees and then this extraordinary	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
39	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/040_2016112901.wav	854.2508843537415	37672464	879.5008843537415	38785989	039_2016112901	doubling of the population and the going to parliament and seeing those people being fairly measured on the other hand there are other issues in one of which is the extraordinary level of eu aid which is going in which we should acknowledge by the way and it was interesting we were not with the budgetary control committee telmistyou want to add something but	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
40	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/041_2016112901.wav	879.5009070294784	38785990	907.7509070294784	40031815	040_2016112901	but this perspective yet i want to at only some of very interesting things because i was last three months in in six countries i was in malta in italy especially in sicily i was in libyan in gordian and in turkey and in azerbaijan and i want to compare this six countries and i want to say	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
41	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/042_2016112901.wav	907.7509297052154	40031816	932.4009297052154	41118881	041_2016112901	many of us criticised turkey for many things but i want to say that i never never so so excellent organise support of refugees as was in turkey also if i want to compare these countries liban jordan and turkey	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
42	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/043_2016112901.wav	932.4009523809524	41118882	955.5509523809524	42139797	042_2016112901	liban is most horrible country because there is the problem with government this is not testable situation and there is many problems with with possibility of terrorist attacks and there are many groups of palestinians refugees you know fatahansatera also many problems in jordan	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
43	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/044_2016112901.wav	955.5509750566894	42139798	980.6009750566893	43244503	043_2016112901	i think that there is better organise this is really really huge huge refugee ccm what we visited and you want to see that certain euros for mounts they are huge money for these people these people are poor without nothing they do not have any electricity where but they are still living and in turkey a situation a bit other	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
44	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/045_2016112901.wav	980.6009977324263	43244504	1005.1509977324263	44327159	044_2016112901	because only nine which are still living in refugees camp and other people three million are living in houses or in the community and they know excellent the situation how organise the humanitarian eit and they are working with ngos and general we have the problem with democracy in turkey	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
45	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/046_2016112901.wav	1005.1510204081633	44327160	1032.3010204081634	45524475	045_2016112901	but nobody from us want to criticise turkey for a humanitarian eid and this is very important to see this different difference between this country my point of view from liban i was proud that i want to be with you part of delegation in this in this two days and liban	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
46	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/047_2016112901.wav	1032.3010430839001	45524476	1060.5510430839001	46770301	046_2016112901	this is a special story if you see last sixty years and if you see the history of this country that they have many many problems social problems and there is small country with huge number of refugees but they are still they still do excellent work and i want to say that we have to support	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
47	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/048_2016112901.wav	1060.5510657596371	46770302	1081.8010657596371	47707427	047_2016112901	liban jordan and turkey because for us is stability of this country very important not only that we give the money to refugees but we are stabilised this country against terrorism and against the radicalism because when we spoke with with people	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
48	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/049_2016112901.wav	1081.8010884353741	47707428	1110.7510884353742	48984123	048_2016112901	from from the government or from eu ambassay they still taught to us that they are so many problem with radicalisation of these people who are very very pool and we want to return back to syria and fight there on the isis army and this is still very big problem also i want to close my remarks that i am very proud that	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
49	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/050_2016112901.wav	1110.7511111111112	48984124	1137.101111111111	50146159	049_2016112901	eu help so much in this country and if somebody criticise the european union i want to send him to this refugee camp and see the reality with the biggest donor of the humanitarian eight in this country this is not nobody others as as eu and eu member states	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
50	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/051_2016112901.wav	1137.101133786848	50146160	1165.851133786848	51414035	050_2016112901	mr president i not that was clear and its frank will back me up that this debate most had in the lebanese parliament and elsewhere that the eu level of aid is the highest and that is clear the issues the difficult issues were to interact in some level of context on issues of resettlement relocation numbers in the context of a country that there is almost stunning to see	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
51	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/052_2016112901.wav	1165.851156462585	51414036	1181.201156462585	52090971	051_2016112901	how these countries are transformed by populations which are almost unimaginable and that is the issue but having said that i have to say i was so impressed by	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
52	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/053_2016112901.wav	1181.201179138322	52090972	1197.851179138322	52825237	052_2016112901	always impressed on this committee the way that members have experienced knowledge and stoicism and always try and in this case still talk about resettlement the legislation that we are doing year	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
53	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/054_2016112901.wav	1197.8512018140589	52825238	1217.401201814059	53687393	053_2016112901	and i think that that was very clear amongst members and staff during the delegation and also as frank enkles showing today bring their experience to the delegation which i thought was very much illustrated in the joint delegation both to lebanon and later jordan	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
54	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/055_2016112901.wav	1217.4012244897958	53687394	1240.951224489796	54725949	054_2016112901	so i think it was very very helpful to some extent showing us things we already knew but but in a much more intense and stronger way be course there is their frankangl mentioned things have moved on since then in the turkey atuation as well so thank you for the report back and	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
55	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/056_2016112901.wav	1240.9512471655328	54725950	1259.4012471655328	55539595	055_2016112901	i am sure staff all report back to the two rapporteurs to his reports we mentioned ms vergianmalanbiotreport and resettlement which were essential in discussions as well during the visit	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
56	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/057_2016112901.wav	1259.4012698412698	55539596	1275.2512698412697	56238581	056_2016112901	so thank you colleagues for this and we now come to i think are ready and for be oking we are coming to a second in tom which is the the european youth hearings	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
57	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/058_2016112901.wav	1275.2512925170067	56238582	1299.0012925170067	57285957	057_2016112901	and this were shed uld for what time but time where we sad president colleagues let me try look but of honesty the young people are here but the members involved are not here so i am going for i am going going for honesty the honest approach so	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
58	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/059_2016112901.wav	1299.0013151927437	57285958	1314.9513151927438	57989353	058_2016112901	if if the young people want to just settle if i could try the patients of our members who you are here wet on one but you are only one i think we need to get the others	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
59	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/060_2016112901.wav	1314.9513378684808	57989354	1344.2013378684808	59279279	059_2016112901	who are we waiting for president we are actually waiting for five of the members i should be here but of the staff can help us call those members is quite important that they come	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
60	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112901/061_2016112901.wav	1344.2013605442178	59279280	1360.1513605442176	59982675	060_2016112901	he	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112901.wav
