	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text	motherfile
27	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/028_2017013101.wav	604.0506122448979	26638632	633.8006122448979	27950607	027_2017013101	ask to implement the new york declaration that is the framework that we have ahead of us so thanks to secelian thanks to all the also staff members that were with us it was a very put for experience thank you very much president i am share so celia and you early would agree that one of the approaches we were making to the united states in fact canada as well from the eu was that they would take more syrians in fact know that was the dialogue you were having so	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
28	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/029_2017013101.wav	633.8006349206349	27950608	652.5506349206349	28777483	028_2017013101	without politicising things too much this was in fact one of the dialogues so in the light that what is happening i think it is absolutely right treat to mention this and again thank you in roza you ave just a right would you like to jo stand something brefly	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
29	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/030_2017013101.wav	652.5506575963719	28777484	674.1006575963719	29727839	029_2017013101	i think that we left a very clear impression following on what i heard from my colleagues that being from different countries and different political groups that we have the same approach all together despite the fact that that we come from those different parties and the different groups namely the approach of solidarity	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
30	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/031_2017013101.wav	674.1006802721089	29727840	701.3506802721089	30929565	030_2017013101	and this worry about other continents and i think that this signal was very clear that here within the european parliament despite of what happens in the council extra we have a common approach and this i think was a very good voice given by our colleagues very clearly in the meeting secondly i do not know if you have spoken about it how well it was organised for us	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
31	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/032_2017013101.wav	701.3507029478458	30929566	729.9007029478458	32188621	031_2017013101	we really enjoyed a perfect service we we were taken very well taken care of very well really so that we could participate here speak make valuable contacts during those few days and this i think is really worth stressing think as well from this side from those who are companied as from the european parliament but also from those who received us there thank very	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
32	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/033_2017013101.wav	729.9007256235827	32188622	747.8507256235828	32980217	032_2017013101	that is i very helpful the last point thank you very much sis releged to know ok so let let us now hear from our two gas and first from the external european external action service from lotinutenlotyplease	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
33	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/034_2017013101.wav	747.8507482993198	32980218	767.1007482993198	33829143	033_2017013101	mrs thank you very much for inviting us to this on discussion first indeed to thank ms fikstam and the ep delegation for their contribution to the debate i very much agree that your presence all s very value and i think that was demonstrated by the very prominent	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
34	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/035_2017013101.wav	767.1007709750567	33829144	795.8507709750567	35097019	034_2017013101	spot you have got as a speak at one of the round tables which is something that a lot of call it countries and institutions fought over so that in itself i think was a recognition and over all i should also say that the eu was very well represented as speakers in terms of numbers bed the eu and bed member states which is the very positive sign i think of the contribution of the role that eu played in the very tough negotiations on the new declarations	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
35	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/036_2017013101.wav	795.8507936507937	35097020	824.4007936507936	36356075	035_2017013101	i do not going to but just to say the new declaration is absolutely unique of its kind it is indeed and mshlyne said the first time that this issue that migration or refugees were taken to the international level in such a way we brought it to the international level and achieved a lot of our negotiating objectives for the new declaration it is of course non binding but the fact that hundred and ninety three countries as ms have expla mention agreed this text	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
36	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/037_2017013101.wav	824.4008163265306	36356076	845.3508163265307	37279971	036_2017013101	is without president and should be seen as a step forward and from the eus point we say all of our issues in there in a balanced way because one hundred and ninety three countries means they are lot of different interests a state but it is a very solid text and a good basis for building on it also shows	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
37	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/038_2017013101.wav	845.3508390022675	37279972	874.6008390022675	38569897	037_2017013101	what we can achieve indeed when we speak with one voice the eu coordination in the negotiations of the new declaration as was excellent and that also helped us play a stronger role in new york and indeed the point which was perhaps one of the most important once about shared responsibility international sharing is very prominently mentioned the declaration	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
38	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/039_2017013101.wav	874.6008616780045	38569898	894.1508616780045	39432053	038_2017013101	the role of the iom is also very prominent which is very important for sin the follow up and a number of other issues at went going to detail but it is from human rights to agenda two thousand and thirty xenophobia we have all our points in there that we can now build on as we enter the next phase	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
39	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/040_2017013101.wav	894.1508843537415	39432054	916.2008843537415	40404459	039_2017013101	and that is perhaps what i so say a couple of words about now there is quite a complicate a process ahead so after the new declaration was was adopted the follow up is indeed to be christalised in two compact to non legally binding compact one of refugees and one or migration which i a mainly speak about here	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
40	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/041_2017013101.wav	916.2009070294785	40404460	940.5509070294785	41478295	040_2017013101	resent the work started quite quickly new york with the appointment of two co facilitators and mexican and the swiss who over the last few months have been working on what is called modalities resolution which sets out the process because what we should not forget is that this process will go on for the next couple of years in two thousand and seventeen two thousand and eighteen an end with	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
41	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/042_2017013101.wav	940.5509297052154	41478296	962.8009297052154	42459521	041_2017013101	the colmination of an intergovernmental conference just before the united nations general assembly in two thousand and eighteen so we have two years ahead of us the process is quite intense so what is happening now is that the resolution on modalities which is about it is about the organisation is about the set up it is about who does what	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
42	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/043_2017013101.wav	962.8009523809524	42459522	981.3509523809524	43277577	042_2017013101	in the two years to come it is about the timing was agreed by written procedure yesterday so that is sought of the first step of the post new york declaration work in this intergovernmental call it	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
43	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/044_2017013101.wav	981.3509750566893	43277578	1004.4009750566894	44294083	043_2017013101	process there will be indeed a why consultation of civil society as citlyvixtrime mentioned so what will start now after the organisation arrangement has been agreed is that there will be a period of consultations there will be a so called consultation phase which is the first phase	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
44	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/045_2017013101.wav	1004.4009977324263	44294084	1024.5509977324264	45182699	044_2017013101	the second phase will be one of stock trading and the third phase will be the actual negotiations so in the first phase of consultations which starts in april and goes on until november there will be a very very wide multi stakeholder consultations	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
45	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/046_2017013101.wav	1024.5510204081634	45182700	1048.6010204081633	46243305	045_2017013101	so right now in the un the un and its whatsexectory general will have to identify all all the bodies or civil society academia business everybody who should be involved in the consultation process this will all take place in phase one starting in april	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
46	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/047_2017013101.wav	1048.6010430839003	46243306	1071.7510430839002	47264221	046_2017013101	with consultations in geneva there will be six consultations and it was quite hard negotiations to agree how they should be shared the will finally be three negotiaosor three consultations in geneva two a new york and one in vienna to have a balance spread in the light of the different parties and organisations involved	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
47	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/048_2017013101.wav	1071.7510657596372	47264222	1097.2010657596372	48386567	047_2017013101	and the purpose of these consultation will be to collect imput views positions contributions from all these stakeholders it is the co facilitators who will chair these consultations which will take place once every month and there will be focused on thematic issues	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
48	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/049_2017013101.wav	1097.2010884353742	48386568	1120.9510884353742	49433943	048_2017013101	so they are thematic issues where indeed member states in this modalities resolution have agreed the themes so the will be three consultations in geneva the first one will largely be on human rights social inclusion discrimination the second in geneva	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
49	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/050_2017013101.wav	1120.951111111111	49433944	1144.701111111111	50481319	049_2017013101	which will take place in october will be on irregular migration and regular pathways the third consultation in geneva will be on international cooperation and governance of migration there will be two consultations in new york and one will be on the contribution of migrants and asperts to the dimension of sustainable development	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
50	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/051_2017013101.wav	1144.701133786848	50481320	1173.851133786848	51766835	050_2017013101	the second in new york will be on the drivers of migration the root causes of migration including adverse effects of climate change and natural disasters and the six consultation will take place in vienna and will be on smuggling of migrants and trafficking in persons so for this whole phase it will be the opportunity for stakeholders to provide their input and participate in these consultations	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
51	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/052_2017013101.wav	1173.851156462585	51766836	1190.8011564625851	52514331	051_2017013101	and also particularly interest i should mention that in this modality resolution talking about stakeholders parliaments are also mentioned as as a contributor to this first phase	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
52	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/053_2017013101.wav	1190.801179138322	52514332	1209.351179138322	53332387	052_2017013101	so at the end of this first phase where iom also helps a provides a helping role by assisting the secretary general there will be summaries from each of the thematic sessions	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
53	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/054_2017013101.wav	1209.3512018140589	53332388	1225.501201814059	54044603	053_2017013101	at the same time there will also be effort to involve all the various regional and subregional bodies of the un as well as the global forum on migration and development as well as member states of course to provide our contributions	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
54	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/055_2017013101.wav	1225.501224489796	54044604	1242.551224489796	54796509	054_2017013101	so that is the first stage which will end in november then there will be a stop taking phase which takes place from november two thousand and seventeen to january two thousand and eighteen where there will be a big preparatory conference in mexico in late november two thousand and seventeen	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
55	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/056_2017013101.wav	1242.551247165533	54796510	1260.801247165533	55601335	055_2017013101	which will somehow take stock of all the inputs that been provided during the consultation phase so it is a highly structured process and during this conference in mexico where there will be amp discussions and chaired by the co facilitators	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
56	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/057_2017013101.wav	1260.80126984127	55601336	1286.7512698412697	56745731	056_2017013101	there will be a summary the outcome of this siting is three day conference which will provide the basis for the zero draft of the actual global compact at the same time the secretary general will also provide a qualit report which complements the summary which will set out all the facts and the figure	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
57	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/058_2017013101.wav	1286.7512925170067	56745732	1311.801292517007	57850437	057_2017013101	as well as a number of calit challenges and opportunities for the period ahead so after this stop taking pace we move into the actual intergovernmental it is important to say that there will be a broad consultation of stakeholders about the actual negotiations are intergovernmental once again with hundred and ninety three countries	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
58	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017013101/059_2017013101.wav	1311.8013151927437	57850438	1333.8513151927439	58822843	058_2017013101	negotiations will start in february based on the sua draft prepared by the co facilitators at the same time in new york we though a procedural way there will be another modalities resolution setting out the organisation of the actual negotiation and that should be ready by by january	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017013101.wav
