	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text	motherfile
10	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/011_2015101301.wav	244.20022675736962	10769230	270.65022675736964	11935675	010_2015101301	mr president very much to the president we be comittee to the committee in total and to the european parliament we are very aware of the important of the engagement a lot committee and the european parliament in the church for an fod to the questions which have been made	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
11	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/012_2015101301.wav	270.6502494331066	11935676	290.0002494331066	12789011	011_2015101301	by the tragic weak down of rule of law in pact of activity in counterterrorism which plath interanea in the european union over the period two thousand two two thousand fix	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
12	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/013_2015101301.wav	290.00027210884355	12789012	314.8502721088435	13884897	012_2015101301	seven we will asked by the european parliament to investigate what has happened in respect of the firth for accountability and to look into the question of what have happened in respect of complicity of actor	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
13	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/014_2015101301.wav	314.8502947845805	13884898	341.0002947845805	15038113	013_2015101301	at actor in a number of member states in the us led extra extraordinary andition and fequitdetention programme which has now been critified by the us president and by important act wigin the us government and the us planet	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
14	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/015_2015101301.wav	341.00031746031743	15038114	363.05031746031744	16010519	014_2015101301	we have been a very substantial investigation of the unlawful activity of the gia in particular in the movement of chuthanth detention of britans we have been the us president category those activities an including torturing	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
15	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/016_2015101301.wav	363.05034013605444	16010520	389.50034013605443	17176965	015_2015101301	and we have been investigating what has been a response of the eu member state in respect of the investigation in itu both those unlawful act contrary to a wide range of our international human rights commitment and national law	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
16	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/017_2015101301.wav	389.5003628117914	17176966	407.2503628117914	17959741	016_2015101301	you will all remember of course that all member states are party to the un convention against torture and that convention requires both the investigation into allegation for torture but although the	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
17	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/018_2015101301.wav	407.2503854875283	17959742	432.40038548752835	19068857	017_2015101301	comenthment of criminal proceeding where it is dove covered that there are there a reasonable cave that actor within our jurisdiction have been engaged in torture the we have a very strong international law obligation to carry out investigation but also	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
18	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/019_2015101301.wav	432.4004081632653	19068858	447.6504081632653	19741383	018_2015101301	to provide belief for the victims and to manage the propertradedsowe had gone to look at what could be nel	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
19	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/020_2015101301.wav	447.65043083900224	19741384	475.50043083900226	20969569	019_2015101301	it has happened in respect of the development and let to new element which have come up in the last twelvement which are of particular important and the first is of course two decision by the european court of human rights aunasyria and the bioday in july two thousand and fourteen both of them were in respect of poland	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
20	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/021_2015101301.wav	475.5004535147392	20969570	503.5504535147392	22206575	020_2015101301	in which in very very lengthy judgment that run to over one hundred and fifty patio the european court of human rights threat out the evidence in respect of the torture of the two mon to the complicity of the polish authorities promising the cia to operate a secret detention centre on it	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
21	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/022_2015101301.wav	503.5504761904762	22206576	521.9004761904762	23015811	021_2015101301	territory the cause of human rights find bet the fact are made out and that the polish authority the polish government has failed to comply with obligations in	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
22	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/023_2015101301.wav	521.9004988662132	23015812	545.2504988662132	24045547	022_2015101301	human right law article three in particular question of article thirteen as well but that decision only make even more evident the need for an investigation under the convention against torture and the prosecution of those responsible the second	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
23	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/024_2015101301.wav	545.2505215419501	24045548	573.6005215419501	25295783	023_2015101301	important element we for the second important element in which we cover in the report if the uffenet intelligent committee ady on detention and interigation none of the fingfanereport which we published in november two thousand and fourteen and which treat out in glotlem detail	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
24	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/025_2015101301.wav	573.6005442176871	25295784	589.950544217687	26016819	024_2015101301	the extent of the activities in respect of torture but also provide an extraordinary insight into the complicity of eu state	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
25	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/026_2015101301.wav	589.950566893424	26016820	610.9005668934241	26940715	025_2015101301	into that particular operation the choice of the fia to rely on european colleague rather than front the us military bases around the world and plath to detain and torture is set out in the report together with the revening	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
26	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/027_2015101301.wav	610.900589569161	26940716	639.350589569161	28195361	026_2015101301	of the fia to why they involved the eu colleagues rather than relying on their own resources a even at the beginning of the programme the us military had periordont about the international legality of that programme could be avconext lightly on now hand over to my colleague we luke to tell you about accountability	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
27	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/028_2015101301.wav	639.350612244898	28195362	663.2006122448979	29247147	027_2015101301	mr president we will proceed a followed we steady the information obtaining the after mat of the two thousand and twelve enfloture parliamentary study and we looked at the completity of thirteen member states in the i rendition programme in light of the	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
28	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/029_2015101301.wav	663.2006349206349	29247148	684.0506349206349	30166633	028_2015101301	the new development such as the fact that thinks than for illegal detention it have been confirmed in lithuania one in poland and one in romania there have been major decision by the european court of human rights	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
29	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/030_2015101301.wav	684.0506575963719	30166634	701.1006575963719	30918539	029_2015101301	one against the yugoslav formarngoslavrepublic of matedenia to again poland and the are three more gative pending against peopely lithuania and romania we have looked at	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
30	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/031_2015101301.wav	701.1006802721089	30918540	722.2506802721089	31851255	030_2015101301	different degree of completity of member state in the fa and here the completidlyhavcompletedly have ranged from more direct active participation to more indirect active involvement meaning that the lower end of the kill members pay allowed tranklytranditionflife in national	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
31	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/032_2015101301.wav	722.2507029478458	31851256	751.3007029478458	33132361	031_2015101301	arba more european countries have cooperated in this regard others provided intelligent leading to the ambition of individuals for infant weben or effictive the fia will intelligent in the teptured detention and interrogation and rendition of respected teroly such have equally uk and of course	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
32	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/033_2015101301.wav	751.3007256235828	33132362	772.0507256235828	34047437	032_2015101301	there have been country that hosted illegal detention rights such as the want to mentioned already in poland ituania and romania in looking at this fact and official document provided un accepted by the european court of human rights	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
33	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/034_2015101301.wav	772.0507482993197	34047438	788.0007482993198	34750833	033_2015101301	cooperated fact and evidence we looked at accountability could you go back to the previous we actill like so we looked at accountability at national and supranational levels and in terms of	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
34	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/035_2015101301.wav	788.0007709750566	34750834	803.2507709750566	35423359	034_2015101301	national accountability we looked at the political in inquire conducted by member state judicial reinvestigation and for this page of the td which is actually an update of the two thousand and twelve	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
35	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/036_2015101301.wav	803.2507936507936	35423360	828.7007936507937	36545705	035_2015101301	spe conducted by by help for the european parliament we have not touched on ombudsman inquiry because they have not been any at the upa national level we looked at the judgement of the european court of human rights with the involvement of poland could you go to the next	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
36	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/037_2015101301.wav	828.7008163265306	36545706	845.0508163265306	37266741	036_2015101301	on lutte tape of play in the national and supernational inquiry in the five member state we elected have more interesting for the td and you can e there are	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
37	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/038_2015101301.wav	845.0508390022676	37266742	863.3008390022676	38071567	037_2015101301	four of the countries involved are or have been involved in kefi before the european court of human rights the national political inquiry and judicial investigation are under assessment the stage	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
38	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/039_2015101301.wav	863.3008616780045	38071568	890.5508616780045	39273293	038_2015101301	and they prevent a very head orginiurspicturesat regard the degree of completity and the effective accountability in all the five member states mentioned and taken into consideration for study political in inquiry at democratic or executive level have taken plate	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
39	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/040_2015101301.wav	890.5508843537415	39273294	914.2008843537415	40316259	039_2015101301	and most of the government and relevant parliamentary body have by an large denied any involvement in the rendition although evidence have proven on the contrary judicial investigation are and have been conducted in all the five member states	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
40	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/041_2015101301.wav	914.2009070294785	40316260	934.8509070294784	41226925	040_2015101301	mentioned and for to give you our rag picture of the state of play so we have identified political inquiry in all the five member states	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
41	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/042_2015101301.wav	934.8509297052154	41226926	964.4009297052154	42530081	041_2015101301	however the actual nature and cope of each in inquiry have significantly deferred from one country to another in two of the five member states uk and italy both governmental and parliamentary authorities have been have been involved in the investigation judicial inquiry have been conducted at national level but none have been proven effective	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
42	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/043_2015101301.wav	964.4009523809524	42530082	981.5509523809524	43286397	042_2015101301	for instand in poland uk italy and lithuania criminal investigations have still pending except for italy and for	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
43	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/044_2015101301.wav	981.5509750566894	43286398	1009.9009750566894	44536633	043_2015101301	and people plain have been filed in romania and the uk i would like to focus now on on the fact that this inquiry and investigations have faced tomender accountability barriers and if we refer to the rule of law standards developed by the european court of human rights	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
44	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/045_2015101301.wav	1009.9009977324263	44536634	1029.6509977324263	45407609	044_2015101301	in the cases against poland we can reach the conclusion that no effective investigation have taken place in any of the member state mentioned and the problem that the investigation have paved were of two	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
45	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/046_2015101301.wav	1029.6510204081633	45407610	1058.3010204081634	46671075	045_2015101301	first of all the lack of independent of the the part ev involved in the investigation on the fact that many member states invoked state equit doctoring in order to evade accountability and preventing the evidence needed to conduct an effective investigation i think	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
46	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/047_2015101301.wav	1058.3010430839001	46671076	1073.6510430839003	47348011	046_2015101301	mr el we have new evidence of profound failures of rule of law both in the us and the eu and we have heard the you of president	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
47	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/048_2015101301.wav	1073.6510657596373	47348012	1092.9010657596373	48196937	047_2015101301	theating effectively that there will be in unity for us active who have been involved in the torture of britain and a programme unfortunately we have of had thimler statement by any eu leader not le because that in itself	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
48	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/049_2015101301.wav	1092.901088435374	48196938	1121.851088435374	49473633	048_2015101301	would be contrary to our commitment under the un convention against torture and against our constitutional regime in the european union we have been extent of torture that we have undertaken by you authority the court of human rights have told the extent of the complicity of for actors in the eu and in particular their agency ever	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
49	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/050_2015101301.wav	1121.851111111111	49473634	1145.101111111111	50498959	049_2015101301	velunkahastakenthrough the problem of the limited reaction of member state to their commitment to a full investigation now f may be and defandable to fun extent no doubt a number of member states consider that they only to help the american and it is not really hour fault	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
50	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/051_2015101301.wav	1145.101133786848	50498960	1174.851133786848	51810935	050_2015101301	that we certainly the reaction in two thousand and three and two thousand and five of the swedish authorities in respect of the first case which went to the human rights committee and the un committee against torture yet complicitly is an important part of the prota as i mentioned earlier the final fan report detailed how other uv acte such as military	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
51	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/052_2015101301.wav	1174.851156462585	51810936	1193.201156462585	52620171	051_2015101301	we reluctant and in reviewed to get involved if the eu acted has similarly in reluctant and refused to get involved at happened in some member states then perhaps the agreeded human rights abuses would not have happened could be have an exlipelea	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
52	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/053_2015101301.wav	1193.201179138322	52620172	1212.051179138322	53451457	052_2015101301	look at in the quest for accountability we have identified the rule of law standing developed by the european court of human rights	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
53	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/054_2015101301.wav	1212.051201814059	53451458	1230.1012018140589	54247463	053_2015101301	at very important because it is the first time that a port have found poland in breach of article thirty eight because weave a lack of	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
54	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/055_2015101301.wav	1230.1012244897959	54247464	1257.551224489796	55458009	054_2015101301	compliant by the polish government with the obligation laid down in the convention and this provision requires that any state party to the charter to provide the necessary facility and information evidence for a proper and effective investigation of a pending	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
55	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/056_2015101301.wav	1257.551247165533	55458010	1273.301247165533	56152585	055_2015101301	i was not happening in the taking before the european court of human rights against poland and this is the first time that	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
56	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/057_2015101301.wav	1273.30126984127	56152586	1303.05126984127	57464561	056_2015101301	the court have found the member state income comes of article thirty eight and when examining judgement we found a very interesting set of rule of law standard for determining an effective investigation meaning that the investigation should be official should be prompt and thorough it should be independent from the executive it should	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
57	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/058_2015101301.wav	1303.051292517007	57464562	1320.0012925170067	58212057	057_2015101301	limit it help from national security issues or government reliance on fatifwidoptinsobasicallythe investigation should have should	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
58	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/059_2015101301.wav	1320.0013151927437	58212058	1343.5513151927437	59250613	058_2015101301	if the member state invoke this between the authorities should not have complete di question in refuting access to information we found it very important in light of the obstacles to accountability that we have discovered in the five member state that we looked at	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
59	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/060_2015101301.wav	1343.5513378684807	59250614	1370.6013378684806	60443519	059_2015101301	i could be watson we do what should we do well the first thing is we think at the european parliament should lead a demand for a formal eu statement on the rendition programme fading clearly the degree of member states complicity and detailing the obstacle to proper accountability and justice for victims and calling for investigation	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
60	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/061_2015101301.wav	1370.6013605442176	60443520	1394.5513605442177	61499715	060_2015101301	secondly we think that regular structured dialogue with the relevant counter product in the u will be an excellent idea in terms of premitting you to exchange information the exchange of of information which to plate between thirteen agencies in the u and the eu completely idle	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
61	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/062_2015101301.wav	1394.5513832199547	61499716	1418.0013832199547	62533861	061_2015101301	the democratic institutions in both country greater exchange of information will eu to keep a better control over what is going on could have life a professional code for transliclimatic management and accountability of data in the eu outlining the limit of national security and figret	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
62	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015101301/063_2015101301.wav	1418.0014058956915	62533862	1443.7514058956915	63669437	062_2015101301	we proposed to you in our written report before the judgment of the european court of justice in shrank last week which requires a similar approach to be taken data personal data about individuals who have en targeted for the egregious failure of rule of law torture and extraordinary endition is unacceptable	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015101301.wav
